is_answered,view_count,answer_count,question_creation_date,score,accepted_answer_id,user_id,title,question_id
True,54,3,2016-07-30 14:59:15,0,38678027,6196696,Finding specific strings within a column and finding the max corresponding to that string,38677504
True,92,1,2016-07-30 15:12:33,0,38678718,4452421,Python - Convert strings in column into categorical variable,38677615
True,36,1,2016-07-30 16:34:57,1,38678549,3909469,Use Pandas dataframe to add lag feature from MultiIindex Series,38678246
True,40,1,2016-07-30 17:09:00,1,38678829,4589550,Merge every dataframe in a folder,38678520
True,34,1,2016-07-30 18:02:12,0,38678908,3106889,Error while reading Boston data from UCL website using pandas,38678882
True,49,2,2016-07-30 18:14:59,1,none,4774413,pandas time interval to time series,38678955
True,111,1,2016-07-30 19:37:18,1,38679524,6657815,How to load data in chunks from a pandas dataframe to a spark dataframe,38679474
False,57,2,2016-07-30 20:05:57,0,none,6196696,Finding values based on specific categories,38679614
False,34,1,2016-07-30 23:06:28,0,none,6655874,How to select several rows in a dataframe based on index in pandas,38680381
True,41,1,2016-07-31 00:39:42,2,38680852,3425029,Dataframe operations involving nan,38680797
True,69,1,2016-07-31 02:18:04,4,38685169,4790948,Pandas `period_range` gives strange results,38681319
True,61,1,2016-07-31 03:34:15,1,38682103,140100,pandas not condition with filtering,38681802
True,127,6,2016-07-31 03:37:37,7,38685439,6545542,Reshape pandas dataframe from rows to columns,38681821
False,37,0,2016-07-31 05:12:42,0,none,3342732,Pick event in Matplotlib,38682469
True,232,2,2016-07-31 07:54:14,3,38683877,275002,Python Pandas: How to set Dataframe Column value as X-axis labels,38683709
True,69,2,2016-07-31 08:35:48,2,none,5378306,find the negative couple in matrix using pandas,38684026
False,22,0,2016-07-31 10:11:33,0,none,1801060,Grab data from one cell and write it to a json string in Pandas,38684843
False,67,1,2016-07-31 11:53:27,0,none,4891866,Print dataframe after grouping H2o python,38685750
True,55,1,2016-07-31 13:36:42,0,38687408,1150683,Combining files into multiIndex dataframe in python and finally export to txt,38686713
True,53,1,2016-07-31 14:02:05,3,38687037,3885217,Pandas - Unpack column of lists of varying lengths of tuples,38686918
True,36,1,2016-07-31 14:02:42,0,38687054,6011199,Write multiple Dataframes to same PDF file using matplotlib,38686926
True,69,2,2016-07-31 15:43:41,1,38687889,4981251,Delete first row in Dataframe each day for certain value only,38687786
True,397,5,2016-07-31 16:18:19,5,38734771,2179021,Converting a 1.2GB list of edges into a sparse matrix,38688062
True,65,1,2016-07-31 16:20:07,2,38688136,1659569,output a dataframe to a json array,38688072
True,29,1,2016-07-31 17:20:13,-2,none,5405545,Dataframe manipulation and aggregation,38688502
True,26,1,2016-07-31 18:07:16,0,38688970,4981251,Copy value from matching index in another dataframe after criteria matched,38688784
True,106,1,2016-07-31 19:08:26,1,38691325,6661151,how to get rid of pandas converting large numbers in excel sheet to exponential?,38689125
True,80,2,2016-07-31 21:06:15,4,38689978,6246476,what is the difference between x[12] and x[1][2] in hierarchy indexing for series in python?,38689743
False,24,0,2016-07-31 21:07:09,0,none,5641469,(Pandas) Index header and variable headers are not in the same row in a dataframe,38689748
True,24,1,2016-07-31 21:10:57,1,38689797,4933348,dataframe slicing and pivoting then into multiple dataframs,38689770
True,23,1,2016-07-31 21:53:39,0,38690091,2532296,Adding headers to processed dataframe in Panda&#39;s,38689999
True,44,1,2016-07-31 22:50:52,2,none,6009705,Andrews Plot random numbers in corner,38690358
True,35,1,2016-08-01 01:41:11,1,none,6639780,how to convert timedelta which is in days into string?,38691701
True,42,1,2016-08-01 02:01:55,1,38693194,2979010,How to select consecutive rows from a multi-index pandas dataframe?,38691910
True,77,1,2016-08-01 03:44:51,1,38726028,1585017,How do I extract data from a Bokeh ColumnDatasource,38693444
True,37,2,2016-08-01 05:17:26,1,38698654,3724587,Pandas combining keys when grouping by multiple column,38695103
True,49,1,2016-08-01 05:22:06,1,38695371,6316050,Adding a new column for substruction : Length of values does not match length of index,38695196
True,44,1,2016-08-01 05:51:15,1,38696609,5638329,Can&#39;t find efficient way to replicate original code after refactoring of pandas .resample(),38695811
True,80,2,2016-08-01 05:57:22,-6,none,6065920,TypeError: int() argument must be a string a bytes-like object or a number not &#39;DataFrame&#39;,38695947
True,49,2,2016-08-01 06:04:55,-1,38696167,1017917,Python: How to check the number of occurrences and top (n) values in a dataframe?,38696101
False,28,0,2016-08-01 06:11:20,0,none,904976,Creating distance matrix using Pandas takes quite a bit of time,38696227
True,47,2,2016-08-01 06:28:50,1,38697546,5790939,make a 2D matrix of strings to match mesh coordinates,38696546
True,50,1,2016-08-01 06:42:48,0,38696850,2740380,Python pandas display dataframe as a table with tabs and not spaces,38696799
True,107,1,2016-08-01 06:43:31,0,38697101,1414638,plot multiple columns on one axis python,38696813
True,149,1,2016-08-01 07:13:34,3,38708239,2279150,Pandas - Explanation on apply function being slow,38697404
False,16,0,2016-08-01 07:54:45,0,none,6065920,Graphviz: vizualize data,38698230
True,19,1,2016-08-01 08:58:14,1,38699644,6418963,Select rows from a DataFrame by date_range,38699561
False,61,2,2016-08-01 08:59:23,0,none,6663283,How to read csv file with date as one of the data?,38699581
False,41,2,2016-08-01 09:13:41,1,none,1017917,Series to Dataframe conversion with column indexing,38699893
True,35,1,2016-08-01 09:22:14,2,40346721,5784297,Different box plots on the same oX position,38700058
True,35,1,2016-08-01 09:29:10,-1,none,6518890,I want to name my columns the numbers from 2 for loops,38700194
True,27,1,2016-08-01 09:53:23,0,none,1082349,Pandas: Set multiple MultiColumns as MultiIndex,38700694
True,62,1,2016-08-01 10:00:32,0,38701217,4073665,Adding Columns if they exist in the Dataframe: pandas,38700848
True,35,1,2016-08-01 10:28:23,2,38701425,5013143,A straightforword method to select columns by position,38701400
True,41,2,2016-08-01 10:36:02,0,none,2670216,Create dynamic columns in dataframe using pandas,38701573
True,22,1,2016-08-01 10:38:26,1,none,1082349,Pandas: Set MultiColumn values based on flat columned value,38701626
False,39,1,2016-08-01 10:38:30,0,none,6065920,Graphviz: vizualize data from a dataframe,38701628
False,54,0,2016-08-01 10:40:26,1,none,6440419,How to remove the noise from wave file,38701683
True,44,3,2016-08-01 10:40:41,1,38701991,1017373,Renaming certain multiple values in a column of dataframe into another single value,38701685
False,44,0,2016-08-01 10:51:18,0,none,6099336,Looping through pandas dataframe for speed,38701929
True,27,2,2016-08-01 11:01:37,1,38702190,6423520,Selecting a subset of a Pandas DataFrame,38702138
True,48,2,2016-08-01 11:10:36,3,38702360,1974919,What is the Right Syntax When Using .notnull() in Pandas?,38702332
True,38,2,2016-08-01 11:31:05,1,38703713,4518087,How to assign dataframe to panel from a function return,38702725
True,51,1,2016-08-01 11:39:15,1,38702971,3118765,How to do assignment in Pandas without warning?,38702886
True,52,1,2016-08-01 12:32:28,2,38706217,5581941,Ordering of rows in Pandas to_sql,38703823
True,63,1,2016-08-01 12:52:16,0,none,1974919,How to Sort Two Columns by Descending Order in Pandas?,38704153
True,139,2,2016-08-01 13:15:57,4,38704643,4168397,How to binarize the values in a pandas DataFrame?,38704545
False,58,0,2016-08-01 13:23:47,0,none,6316050,factorplot with seaborn python,38704692
True,173,3,2016-08-01 13:38:26,1,38706752,2203311,Read the last N lines of a CSV file in Python with numpy / pandas,38704949
True,31,1,2016-08-01 14:58:59,1,38706311,138347,Pandas Dataframe - Lookup Error,38706196
True,60,1,2016-08-01 15:08:55,1,38707659,857119,pandas.HDFStore: How do I modify &quot;data_columns&quot; for an existing store? I&#39;d like to add an index to a column not in data columns,38706359
False,55,1,2016-08-01 15:36:36,0,none,6063789,Student - np.random.choice: How to isolate and tally hit frequency within a np.random.choice range,38706796
True,30,2,2016-08-01 15:37:39,2,38706893,1974919,How to Remove a Substring of String in a Dataframe Column?,38706813
True,45,1,2016-08-01 15:45:25,0,38717978,1087908,Pandas Dataframe and Converting DateTime Objects,38706932
True,80,3,2016-08-01 16:06:34,3,38707400,4596596,Pandas DataFrame: Cannot convert string into a float,38707242
True,42,2,2016-08-01 16:33:26,2,38708106,6423520,filling cells in DataFrame,38707628
True,35,2,2016-08-01 16:59:27,2,none,6664970,Python Pandas -- how to select minimum amount of columns that contain 1s in all their columns across a set of rows,38708020
False,32,0,2016-08-01 18:05:41,0,none,2921352,Pandas GroupBy with wildcards,38708853
True,22,1,2016-08-01 18:23:49,2,38709144,6532319,How to reformat dataframe suppress exponential,38709017
False,11,0,2016-08-01 18:37:18,1,none,288037,Format Pandas datetime column as year-week,38709152
True,69,3,2016-08-01 19:09:12,2,38713282,6454444,Python Pandas: Split slash separated strings in two or more columns into multiple rows,38709423
True,21,1,2016-08-01 19:24:46,0,38709590,1974919,How to Format a Date Column in Pandas?,38709558
True,82,2,2016-08-01 19:30:04,2,38709881,6665281,Returning rows in a dataframe to a list of integers,38709595
True,34,2,2016-08-01 19:40:48,2,38709697,3553228,drop hourminsec from timestemp?,38709670
True,26,1,2016-08-01 19:57:07,2,38709838,4596596,Pandas dataframe values refuse to be evaluated as floats with `.apply(eval)`. Why?,38709791
True,66,1,2016-08-01 20:23:50,0,38710974,5056548,Group by hours and plot in Bokeh,38709991
False,58,1,2016-08-01 20:32:33,0,none,3699442,Storing list in a pandas DataFrame column,38710061
True,42,1,2016-08-01 21:57:14,4,38710903,6665563,Pairwise Frequency Table for Multiple Columns in Python,38710682
True,39,1,2016-08-01 23:05:05,1,none,2279150,Why pandas apply much slower than dataframe merge,38711147
False,42,0,2016-08-02 00:47:36,2,none,6656632,Calculating a string similarity ratio for certain pairs of a set,38711954
True,36,2,2016-08-02 00:48:13,2,none,6665941,Function that depends on the row number,38711966
True,485,3,2016-08-02 02:29:48,17,38713387,6284734,How do I turn a dataframe into a series of lists?,38713200
False,111,1,2016-08-02 03:18:24,0,none,4993513,Groupby pivot and concatenate in Pandas breaking by date?,38714057
False,32,1,2016-08-02 03:24:53,0,none,3677952,How to detect 01-Jan-01 dates in pandas from csv,38714207
True,54,2,2016-08-02 03:27:37,3,38717841,191584,Pandas DataFrame grouping to generate numerical multi-index,38714254
False,33,1,2016-08-02 03:39:24,-4,none,5884532,Monitor new appended rows and create a ; separated file for each row,38714470
False,19,0,2016-08-02 04:53:00,0,none,5257286,Pandas data allocation in 4D and avoiding overwriting rows,38715899
True,44,1,2016-08-02 05:05:16,0,38716216,6316050,error with strptime() to extract date from timestamp with python,38716165
True,39,1,2016-08-02 05:28:32,1,38716698,6645988,using pandas.read_csv to read certain columns,38716643
False,88,1,2016-08-02 05:42:14,0,none,6623945,ImportError: DLL load failed: Le module sp&#233;cifi&#233; est introuvable,38716945
False,195,0,2016-08-02 05:57:09,5,none,4329532,Python ggplot- ggsave function not defined,38717282
False,60,0,2016-08-02 06:50:35,2,none,6571090,Editing Font Size/Style of Bokeh Paragraph Widget,38718404
True,27,1,2016-08-02 07:08:33,2,38718832,5985732,pandas time-series data preprocessing,38718774
True,51,3,2016-08-02 07:27:51,0,38719555,5673905,Pandas: how to edit values in a column of a .csv file?,38719184
True,28,1,2016-08-02 08:15:43,0,38720324,1087908,Pandas - Datetime Manipulations Not Using Apply or Map,38720173
True,37,1,2016-08-02 08:43:27,1,38721441,5638329,Setting boolean values in pandas dataframe (by date) based on column header membership in other dataframe (by date),38720745
True,37,1,2016-08-02 08:47:36,0,38723651,2740380,Python pandas plot scatter datetime error,38720851
False,38,0,2016-08-02 08:49:26,0,none,2198720,How to read a large csv and write it again using a Dataframe in Pandas?,38720895
True,43,1,2016-08-02 08:56:36,0,38771349,2740380,Python pandas plot more columns but shows only one legend,38721080
True,74,2,2016-08-02 08:56:53,-3,38721175,6316050,Split timestamp column into two seperate date and time columns with python,38721087
True,67,2,2016-08-02 09:01:45,1,38731256,6667664,Does Spark Dataframe have an equivalent option of Panda&#39;s merge indicator?,38721194
True,40,2,2016-08-02 09:15:43,2,38721577,2670216,How to drop the rows from dataframe that has all column values as boolean false,38721498
True,44,1,2016-08-02 10:03:31,1,none,6518890,Python Pandas: Get index of multiple rows which column matches certain value,38722675
False,161,1,2016-08-02 11:10:45,1,none,3663829,Sending pandas dataframe to java application,38724255
True,31,1,2016-08-02 11:14:46,2,38724606,5550203,Select and merge pandas dataframe (dates),38724347
True,44,1,2016-08-02 11:32:23,0,38725597,6663283,Pandas - ValueError on datetime format mismatch,38724777
True,37,1,2016-08-02 11:43:22,2,none,6113566,Iterating over multiindex dataframe (Python) and assigning dicts to index-value pairs,38725011
True,71,1,2016-08-02 11:44:12,1,38736154,857119,HDF5: Is there a way to rename the column names in an existing HDF5 table?,38725032
False,177,0,2016-08-02 11:59:05,4,none,2573061,when to use DataFrame.eval() versus pandas.eval() or python eval(),38725355
True,75,2,2016-08-02 12:03:40,2,38729389,4843434,Groupby With Multi Index,38725456
True,21,1,2016-08-02 12:04:58,1,38725559,4116969,Add the count value of occurrences of different values in a table as a new column to the table using pandas,38725483
True,25,1,2016-08-02 12:40:30,-1,38726150,5862271,pandas transpose select - do analysis along transposed Series,38726120
True,107,2,2016-08-02 13:23:15,3,38727983,1171733,Pandas count the number of times an event has occurred in last n days by group,38726855
True,51,2,2016-08-02 14:23:27,3,38728733,45383,How to access MultiIndex column after groupby in pandas?,38727863
True,59,1,2016-08-02 14:34:55,0,38728783,5249058,python dict in comma separated csv file,38728058
True,55,1,2016-08-02 14:53:51,1,38744675,6528360,Pandas cannot load data csv encoding mystery,38728366
True,26,1,2016-08-02 14:56:26,0,38728508,6646464,0 index when generating excel xlsx file using pandas,38728421
True,45,3,2016-08-02 14:56:37,-1,none,1974919,How to Check if a Value in a Column is Present in the Following Row?,38728425
True,28,2,2016-08-02 15:12:30,2,none,6644782,Combine pandas dataframe cells in case of identical values,38728705
False,78,1,2016-08-02 15:14:19,0,none,387191,pandas install issues in gitlab and docker,38728722
True,41,1,2016-08-02 15:51:19,2,38729595,959937,Conditionally Select and Set Column Values,38729313
True,34,1,2016-08-02 15:51:43,4,38729920,1569064,Sort by one column&#39;s values keeping rows grouped by another column&#39;s value,38729321
True,28,1,2016-08-02 16:01:07,2,38729800,4564238,Pivot with Pandas Python to get booleans,38729448
True,78,3,2016-08-02 16:07:38,4,38729821,4068678,Apply condition on pandas columns to create a boolen indexing array,38729550
True,54,2,2016-08-02 16:26:50,2,none,1771155,pandas pivot_table keep index,38729856
True,45,1,2016-08-02 17:49:45,2,38731184,4596596,How to &quot;merge&quot; multiple pandas dataframes with the index as dataframe column?,38731071
True,25,1,2016-08-02 18:22:38,2,38731568,3314282,Unstacking DataFrame with Multiple &#39;Value&#39; Columns in Python Pandas,38731411
True,42,2,2016-08-02 18:28:12,0,38731785,5428633,How do I get this loop to work correctly when writing pandas df to xlsx?,38731480
True,78,1,2016-08-02 18:29:21,2,38731759,4924952,Add custom legend to bokeh Bar,38731491
True,46,1,2016-08-02 19:08:31,3,38732215,4987305,How to get a random (bootstrap) sample from pandas multiindex,38731858
True,40,1,2016-08-02 19:13:51,1,38732478,3919467,Seaborn jointplot hex option does not produce figure,38731897
True,38,1,2016-08-02 19:45:38,3,38732337,1937249,How do reindex multilevel columns,38732188
False,38,0,2016-08-02 21:22:40,0,none,3553228,Pandas rolling apply to update the Series for next iteration?,38732878
True,29,1,2016-08-02 22:12:57,-1,38733718,1854186,append all column in list - pandas,38733268
True,54,1,2016-08-02 22:38:11,2,38733583,1609514,What&#39;s the best way to sum all values in a Pandas dataframe?,38733477
True,285,6,2016-08-02 23:07:31,12,none,610569,Efficient way to get the unique values from 2 or more columns in a Dataframe,38733719
True,53,2,2016-08-02 23:09:20,0,38734358,1974919,How to Create New Columns to Store the Data of the Duplicate ID Column?,38733732
False,44,1,2016-08-02 23:18:53,0,none,5301692,how to avoid inserting duplicated rows working on pandas dataframe?,38733807
True,19,1,2016-08-02 23:24:56,1,38733921,3417327,python pandas reattach column after aggregation,38733848
True,43,1,2016-08-03 00:23:20,1,38734663,6577574,Pandas: Faster way to iterate through a dataframe and add new data based on operations,38734369
True,64,4,2016-08-03 00:31:54,3,38734967,4114372,How to plot a two column pandas dataframe&#39;s elements as an histogram?,38734460
False,35,0,2016-08-03 00:36:20,0,none,1610428,Pandas writes NaNs then chain assignment from one dataframe to another,38734510
True,51,2,2016-08-03 01:49:12,3,38735489,4993513,Pivot a groupby object in Pandas?,38735384
True,39,1,2016-08-03 03:18:11,0,38760068,6670985,Python whois.whois returns a property object,38736894
True,46,1,2016-08-03 03:30:47,2,none,4317058,Loss of precision while converting floats to strings in pandas,38737134
True,45,2,2016-08-03 03:50:29,2,38737661,140100,what is the difference in ways setting indexes,38737528
True,47,2,2016-08-03 03:51:57,1,38737858,6419722,Sorting words in query in alphabetical order and remove duplicate words from individual rows,38737561
True,39,2,2016-08-03 05:09:14,4,38739650,6619471,Python/Pandas Iterating through columns,38739196
True,57,1,2016-08-03 06:03:04,0,38791129,5700340,How to split dataframe according to intersection point in Python?,38740423
True,49,1,2016-08-03 06:36:31,0,none,6671889,Pandas - How to rename a table name?,38741177
True,40,1,2016-08-03 06:41:52,1,38741412,4013781,Averaging pandas dataframes from certain columns,38741288
True,32,1,2016-08-03 07:05:03,1,38741853,6418963,Delete row in column when value in column is a string,38741814
True,21,1,2016-08-03 07:10:53,3,38741972,6649719,Calculating the frequency of each row in Pandas DataFrame,38741914
False,42,1,2016-08-03 07:12:35,0,none,6610874,How to convert data of type Panda to Panda.Dataframe?,38741952
True,26,1,2016-08-03 08:22:37,0,38743642,6506593,Debug behavior differ from normal execution in python,38743551
True,27,1,2016-08-03 08:24:00,0,38743987,6065920,Graphviz: write result to file,38743578
False,34,0,2016-08-03 08:36:20,0,none,6648286,Naming similar queries to a single standard query in python,38743887
True,49,2,2016-08-03 08:36:21,1,none,5264973,how to use pandas dataframe after splitting my test set?,38743888
True,44,2,2016-08-03 09:33:19,2,38745723,6672620,Match identical words in two prints,38745163
False,57,0,2016-08-03 10:14:00,0,none,1829329,Python Pandas prevent line break in cell,38746112
False,25,0,2016-08-03 11:12:55,0,none,1448155,Unable to use pandas module in centos,38747468
True,30,1,2016-08-03 11:27:09,0,38751540,2044409,Reindexing stacked DataFrame,38747804
True,28,1,2016-08-03 11:36:40,2,38748104,5013143,change column values (and type) to a pandas Dataframe,38748026
True,29,1,2016-08-03 11:36:48,1,38749922,4972716,Remove or empty all data from a pandas dataframe,38748032
True,33,1,2016-08-03 11:44:25,1,38748745,3613114,Functions on groups in pandas with range selected by label,38748191
True,31,2,2016-08-03 11:56:37,1,38750028,2336654,How do you concatenate two (or more) dataframes into a panel,38748446
True,49,1,2016-08-03 12:41:21,2,38749529,3229995,LabelEncoder order of fit for a Pandas df,38749305
True,30,2,2016-08-03 13:13:58,2,38751503,6331185,Pandas - DataFrame reindex function returns a warning,38749887
True,95,3,2016-08-03 14:04:05,0,38752996,6646464,Trying to transfer 5009 rows from csv file to xlsx,38750729
True,36,2,2016-08-03 14:34:38,0,38752563,6131758,Slicing a date range that includes time,38751223
True,26,2,2016-08-03 14:38:48,0,38751428,5516874,group and output on partial column value pandas python,38751299
True,34,1,2016-08-03 14:42:58,0,none,4992953,Retrive a column in pandas,38751369
True,37,1,2016-08-03 15:21:18,1,none,6651878,Color numbers in pandas dataframe,38752010
False,43,2,2016-08-03 15:29:42,-2,none,6581368,Python2.7: How to split a column into multiple column based on special strings like this?,38752135
False,41,2,2016-08-03 16:00:19,1,none,5516874,output file with names from groupby results pandas python,38752592
True,33,1,2016-08-03 16:03:45,2,38752724,3553228,Merge Dataframe by regular expression or fuzzy match,38752653
True,46,2,2016-08-03 16:28:30,1,38753438,5839942,Pandas Date Conditional Calculation,38753047
True,139,4,2016-08-03 16:59:07,6,38753833,6575121,Pandas: drop rows based on duplicated values in a list,38753515
True,28,3,2016-08-03 17:06:08,1,38754244,1974919,How to Modify the Dataframe so Each Row Stores All the Data of its Duplicate Rows?,38753631
False,25,1,2016-08-03 17:14:17,0,none,3708219,Write to Excel File with Pandas Module,38753750
True,68,2,2016-08-03 17:18:51,3,38754698,6530451,How to identify consecutive dates,38753823
True,44,1,2016-08-03 17:43:58,3,38755716,5020803,Pandas Interpolate dataframe with new length,38754132
True,32,1,2016-08-03 18:10:33,0,none,283296,Efficient data sampling with sparse timestamps on a pre-defined date range,38754493
False,19,0,2016-08-03 19:16:55,0,none,3743275,Unpacking column of lists on dataframe creation,38755117
True,29,4,2016-08-03 19:19:55,2,38755233,720877,How to add a number to an index range of a pandas array,38755143
False,39,0,2016-08-03 20:24:27,0,none,5047302,Python Oracle DB XML data in a column fetching cx_Oracle.Object,38755672
True,38,1,2016-08-03 20:30:09,2,38755781,5026136,Pandas Pivot Table Keeps Returning False Instead of 0,38755711
False,31,1,2016-08-03 22:39:08,0,none,6577574,creating an sql query using a DataFrame column,38757655
True,241,1,2016-08-03 22:46:09,2,38758363,5056548,pandas.io.common.CParserError: Error tokenizing data. C error: Buffer overflow caught - possible malformed input file,38757713
True,33,1,2016-08-04 00:49:59,1,38759134,5638329,incrementally rank pandas dataframe subject to other boolean dataframe in panel,38758691
True,63,2,2016-08-04 01:49:50,1,38759999,1909918,create index based on condition in python,38759357
True,86,1,2016-08-04 02:56:32,0,38761274,6676599,Need help understanding index_col in read_excel (pandas),38760429
True,47,1,2016-08-04 03:33:29,1,38761685,6507553,How to update all rows in particular column of pandas dataframe in python?,38761142
False,49,1,2016-08-04 03:35:39,2,none,3461213,Boxplots from count table in Python,38761192
True,40,4,2016-08-04 03:44:07,1,none,6282963,Pandas - printing limited rows based on a value in one column,38761357
False,47,0,2016-08-04 03:52:49,0,none,3734059,Pandas DataFrame Plot: Permanently change default colormap,38761513
True,46,3,2016-08-04 04:32:03,2,38762508,6577574,Pandas column name of the max cell value,38762290
True,25,2,2016-08-04 05:39:11,1,38763872,2826011,Quarter out of datetime64,38763766
False,21,0,2016-08-04 05:48:12,0,none,6639780,how to count particular values of columns and show that count in new column?,38763965
True,24,3,2016-08-04 06:09:24,2,38764467,6619471,Pandas Divide dataframe by index values,38764425
True,20,1,2016-08-04 06:25:03,0,38764963,2826011,Groupby with conditions in pandas,38764766
True,27,1,2016-08-04 06:31:40,-3,38765002,6566438,Open all files in a folder starting with a certain letter,38764902
False,51,0,2016-08-04 06:34:17,0,none,1928054,Fastest way to load large sparse matrix,38764956
True,24,2,2016-08-04 06:58:47,1,38765515,1939166,pandas Dataframe set value fails,38765480
True,62,1,2016-08-04 07:03:41,2,38765620,6013700,Boolean Indexing with Pandas isn&#39;t working for me,38765585
True,32,3,2016-08-04 07:39:45,0,38767093,3318273,Pandas transforming hbar in line,38766333
True,46,1,2016-08-04 08:06:57,1,none,5057087,How to group data by specific time window where second time is next day,38766871
True,44,3,2016-08-04 08:51:43,2,none,5362017,Creating a 2D array based upon a CSV,38767866
False,58,0,2016-08-04 09:02:42,1,none,5192771,how to reduce the time of python import modules?,38768129
True,52,4,2016-08-04 09:16:49,2,38768691,6496818,Keeping domain of Email but removing TLD,38768446
False,188,0,2016-08-04 09:39:36,0,none,245549,How to install pandas for Python 3?,38768996
True,65,3,2016-08-04 10:06:50,6,38772004,2573061,efficient count distinct across columns of DataFrame grouped by rows,38769675
False,19,1,2016-08-04 10:14:02,-1,none,6331185,Assinging Values to a new column in DataFrame,38769859
False,35,1,2016-08-04 10:20:20,1,none,2965673,Speed up converting CSV to HDF5 in Pandas,38770024
True,33,1,2016-08-04 10:46:24,1,none,1970354,Synchronizing code between jupyter/iPython notebook script and class methods,38770604
False,19,1,2016-08-04 10:53:33,0,none,6039700,legend is missing when I used add_subplot function,38770771
True,21,1,2016-08-04 11:47:13,1,38772043,5015569,Vectorized date parsing in a pandas series?,38771946
True,67,1,2016-08-04 12:01:33,0,38772816,5064084,Add UUID&#39;s to pandas DF,38772246
False,26,0,2016-08-04 12:29:11,0,none,6604697,Error using np.vstack,38772796
False,36,1,2016-08-04 12:45:39,0,none,6205868,Looping help needed in python pandas for calculating Precision and Recall from confusion matrix,38773087
True,43,3,2016-08-04 12:46:06,0,38773396,194000,Get normalised value counts weighted by another column?,38773095
True,47,3,2016-08-04 13:35:58,1,38774330,308827,Writing python function to extract matching rows from pandas dataframe,38773954
False,40,0,2016-08-04 13:41:28,2,none,4506929,Unexpected behavior in Pandas timestamp slicing,38774044
True,34,1,2016-08-04 13:45:58,0,38774349,2179021,Selecting using random pairs of data in pandas,38774118
True,51,2,2016-08-04 13:46:51,1,38774234,6025342,Slicing a MultiIndex DataFrame by multiple values from a specifid level,38774134
True,44,1,2016-08-04 14:20:59,2,38774760,6626093,Pandas DataFrame- Finding Index Value for a Column,38774705
True,54,1,2016-08-04 14:26:18,0,none,6419867,Multi-indexing plotting with Matplotlib,38774805
True,50,3,2016-08-04 14:27:01,2,38775471,5839942,Pandas Datetime Formatting,38774823
True,46,2,2016-08-04 15:08:36,1,38776506,2179021,Questions about read_csv and str dtype,38775494
True,55,2,2016-08-04 15:14:55,0,38780348,4596596,How can I merge together several pandas dataframes on a certain column without &#39;pandas.merge&#39;?,38775588
True,52,1,2016-08-04 15:26:12,2,38776195,6530451,How to write a construction of code as a function,38775794
True,78,4,2016-08-04 15:27:07,4,none,6394663,Python pandas calculate time until value in a column is greater than it is in current period,38775814
True,44,1,2016-08-04 16:16:41,1,38776838,2204131,Python pandas: replace values based on location not index value,38776699
True,30,2,2016-08-04 16:54:46,0,38777373,2179021,Read in a dataframe and convert some columns,38777235
True,25,2,2016-08-04 17:36:29,4,none,2921352,How do I check if a string exists within a string within a column,38777782
True,52,3,2016-08-04 18:16:22,3,38778401,3734914,Assert Two Frames Are Not Equal,38778266
False,42,0,2016-08-04 18:35:33,1,none,6554041,Is there a way to get an r-squared value for nonlinear regression?,38778454
True,32,2,2016-08-04 18:41:17,2,38778820,6461192,Separate data from one column into three columns,38778498
True,50,3,2016-08-04 19:11:22,-1,38778802,2605182,Is it okay to use common abbreviations as variable names in Python?,38778770
True,32,1,2016-08-04 20:11:19,3,38779270,6395298,For Loop to determine weighted average python,38779242
True,32,2,2016-08-04 20:23:13,2,38779379,308827,Reorder pandas groupby dataframe,38779335
True,47,1,2016-08-04 21:05:53,2,none,65424,pandas &quot;stacked&quot; bar plot with values not added to give height,38779638
True,363,1,2016-08-04 21:08:49,0,38779816,3436204,Tensorflow doesn&#39;t like pandas dataframe?,38779654
False,46,1,2016-08-04 22:27:41,1,none,3686493,How to use a dict for resampling a multindex pandas data frame? (&gt;0.18.0),38780181
True,47,1,2016-08-04 22:39:48,0,38780347,6577574,max of two dates comes in a totally different format,38780269
False,165,2,2016-08-04 23:10:38,0,none,6680564,How to use pandas read_excel() for excel file with multi sheets?,38780485
False,26,0,2016-08-04 23:56:17,0,none,6626093,Pandas Data Frame NMF Topic Modeling- List index out of Range Error,38780856
True,53,5,2016-08-05 01:11:26,2,38781707,4114372,Problems with pandas and numpy where condition/multiple values?,38781540
False,59,0,2016-08-05 01:34:40,2,none,2193738,Python pandas np.where how to improve performance with regualr expression?,38781777
True,41,1,2016-08-05 03:02:56,3,38783171,6328942,how to add a new column to a dataframe in python and insert d/f values in it for d/f rows?,38783110
True,23,1,2016-08-05 04:06:46,1,38786081,1023375,Conditional fill dataframe pandas,38784260
True,37,2,2016-08-05 04:10:45,1,38784850,6635802,Python pandas: create new column based on category values from another dataframe,38784330
False,32,1,2016-08-05 05:04:55,0,none,4981251,Pandas time series add column showing 1 hour intervals,38785382
True,28,1,2016-08-05 05:05:16,1,38785620,6681546,Pandas: Create dataframe column based on other dataframe,38785392
False,24,0,2016-08-05 05:05:45,0,none,5552452,Lambda function is affected by variables outside of scope,38785407
True,36,1,2016-08-05 05:10:53,1,38787035,6030873,Calculate stock returns in pandas DataFrame,38785505
True,50,1,2016-08-05 05:15:04,0,38785701,2532296,plotting both x and y axis in log scale in pandas using matplotlib,38785579
True,17,1,2016-08-05 05:31:39,1,38786023,6608664,Convert the delimited data in a string to values in a single column,38785934
